Station Name,Parameter,Year,Value,Unit,Regulation.compliance,Standard
EL7.1EC,Copper,2019,4.5,ug/L,Acceptable level,750
EL7.1EC,Copper,2020,4.6,ug/L,Acceptable level,750
EL7.1EC,Copper,2020,5.3,ug/L,Acceptable level,750
EL7.1EC,Copper,2020,4.7,ug/L,Acceptable level,750
EL7.1EC,Copper,2020,3.2,ug/L,Acceptable level,750
EL7.1EC,Copper,2020,3.5,ug/L,Acceptable level,750
EL7.1EC,Copper,2020,4.81,ug/L,Acceptable level,750
EL7.1EC,Copper,2020,3.75,ug/L,Acceptable level,750
EL7.1EC,Copper,2020,2.96,ug/L,Acceptable level,750
EL7.1EC,Copper,2020,2.59,ug/L,Acceptable level,750
EL7.1EC,Copper,2020,3.2,ug/L,Acceptable level,750
EL7.1EC,Copper,2020,4.81,ug/L,Acceptable level,750
EL7.1EC,Copper,2021,3.55,ug/L,Acceptable level,750
EL7.1EC,Copper,2021,3.09,ug/L,Acceptable level,750
EL7.1EC,Copper,2021,2.97,ug/L,Acceptable level,750
EL7.1EC,Copper,2021,2.49,ug/L,Acceptable level,750
EL7.1EC,Copper,2021,3.92,ug/L,Acceptable level,750
EL7.1EC,Copper,2021,3.88,ug/L,Acceptable level,750
EL7.1EC,Copper,2021,2.54,ug/L,Acceptable level,750
EL7.1EC,Copper,2021,2.02,ug/L,Acceptable level,750
EL7.1EC,Copper,2021,2.3,ug/L,Acceptable level,750
EL7.1EC,Copper,2021,4.5,ug/L,Acceptable level,750
EL7.1EC,Copper,2021,2.98,ug/L,Acceptable level,750
EL7.1EC,Copper,2021,2.04,ug/L,Acceptable level,750
EL7.1EC,Copper,2022,4.21,ug/L,Acceptable level,750
EL7.1EC,Copper,2022,4.19,ug/L,Acceptable level,750
EL7.1EC,Copper,2022,4.2,ug/L,Acceptable level,750
EL7.1EC,Copper,2022,4.03,ug/L,Acceptable level,750
EL7.1SEC,Copper,2017,8.5,ug/L,Acceptable level,750
EL7.1SEC,Copper,2017,2.6,ug/L,Acceptable level,750
EL7.1SEC,Copper,2017,7.5,ug/L,Acceptable level,750
EL7.1SEC,Copper,2017,2.5,ug/L,Acceptable level,750
EL7.1SEC,Copper,2017,3.7,ug/L,Acceptable level,750
EL7.1SEC,Copper,2017,3.9,ug/L,Acceptable level,750
EL7.1SEC,Copper,2017,5.4,ug/L,Acceptable level,750
EL7.1SEC,Copper,2017,6.8,ug/L,Acceptable level,750
EL7.1SEC,Copper,2017,6.8,ug/L,Acceptable level,750
EL7.1SEC,Copper,2017,6.5,ug/L,Acceptable level,750
EL7.1SEC,Copper,2017,6.5,ug/L,Acceptable level,750
EL7.1SEC,Copper,2017,2.7,ug/L,Acceptable level,750
EL7.1SEC,Copper,2017,4.2,ug/L,Acceptable level,750
EL7.1SEC,Copper,2019,3,ug/L,Acceptable level,750
EL7.1SEC,Copper,2019,2.8,ug/L,Acceptable level,750
EL7.1SEC,Copper,2019,5.3,ug/L,Acceptable level,750
EL7.1SEC,Copper,2019,3.6,ug/L,Acceptable level,750
EL7.1SEC,Copper,2019,3.7,ug/L,Acceptable level,750
EL7.1SEC,Copper,2019,2.5,ug/L,Acceptable level,750
EL7.1SEC,Copper,2019,6.7,ug/L,Acceptable level,750
EL7.1SEC,Copper,2019,7.3,ug/L,Acceptable level,750
EL7.1SEC,Copper,2019,12.3,ug/L,Acceptable level,750
EL7.1SEC,Copper,2019,3.2,ug/L,Acceptable level,750
EL7.1SEC,Copper,2019,2.8,ug/L,Acceptable level,750
EL7.1SEC,Copper,2019,4.1,ug/L,Acceptable level,750
EL7.1SEC,Copper,2019,6.4,ug/L,Acceptable level,750
EL7.1SEC,Copper,2021,5,ug/L,Acceptable level,750
EL7.1SEC,Copper,2021,5.2,ug/L,Acceptable level,750
EL7.1SEC,Copper,2021,5.1,ug/L,Acceptable level,750
EL7.1SEC,Copper,2021,2.8,ug/L,Acceptable level,750
EL7.1SEC,Copper,2021,9,ug/L,Acceptable level,750
EL7.1SEC,Copper,2021,4,ug/L,Acceptable level,750
EL7.1SEC,Copper,2021,3.71,ug/L,Acceptable level,750
EL7.1SEC,Copper,2021,3.5,ug/L,Acceptable level,750
EL7.1SEC,Copper,2021,3.5,ug/L,Acceptable level,750
EL7.1SEC,Copper,2021,6.8,ug/L,Acceptable level,750
EL7.1SEC,Copper,2021,3.94,ug/L,Acceptable level,750
EL7.1SEC,Copper,2021,2.06,ug/L,Acceptable level,750
EL7.9EC,Copper,2016,3.2,ug/L,Acceptable level,750
EL7.9EC,Copper,2016,2.3,ug/L,Acceptable level,750
EL7.9EC,Copper,2016,4.2,ug/L,Acceptable level,750
EL7.9EC,Copper,2016,3.6,ug/L,Acceptable level,750
EL7.9EC,Copper,2016,1,ug/L,Acceptable level,750
EL7.9EC,Copper,2016,1.2,ug/L,Acceptable level,750
EL7.9EC,Copper,2016,4.7,ug/L,Acceptable level,750
EL7.9EC,Copper,2016,2.6,ug/L,Acceptable level,750
EL7.9EC,Copper,2016,4.3,ug/L,Acceptable level,750
EL7.9EC,Copper,2017,5.1,ug/L,Acceptable level,750
EL7.9EC,Copper,2017,2.8,ug/L,Acceptable level,750
EL7.9EC,Copper,2017,4.3,ug/L,Acceptable level,750
EL7.9EC,Copper,2017,2.9,ug/L,Acceptable level,750
EL7.9EC,Copper,2017,3.4,ug/L,Acceptable level,750
EL7.9EC,Copper,2017,3.3,ug/L,Acceptable level,750
EL7.9EC,Copper,2017,2.9,ug/L,Acceptable level,750
EL7.9EC,Copper,2017,3.1,ug/L,Acceptable level,750
EL7.9EC,Copper,2017,5,ug/L,Acceptable level,750
EL7.9EC,Copper,2017,3.3,ug/L,Acceptable level,750
EL7.9EC,Copper,2017,6.7,ug/L,Acceptable level,750
EL7.9EC,Copper,2017,3.4,ug/L,Acceptable level,750
EL7.9EC,Copper,2017,2.6,ug/L,Acceptable level,750
EL8.1GC,Copper,2017,4.3,ug/L,Acceptable level,750
EL8.1GC,Copper,2017,2.7,ug/L,Acceptable level,750
EL8.1GC,Copper,2017,2.8,ug/L,Acceptable level,750
EL8.1GC,Copper,2017,4.9,ug/L,Acceptable level,750
EL8.1GC,Copper,2017,2.1,ug/L,Acceptable level,750
EL8.1GC,Copper,2017,3.1,ug/L,Acceptable level,750
EL8.1GC,Copper,2017,2.7,ug/L,Acceptable level,750
EL8.1GC,Copper,2017,2.5,ug/L,Acceptable level,750
EL8.1GC,Copper,2017,3.6,ug/L,Acceptable level,750
EL8.1GC,Copper,2017,4,ug/L,Acceptable level,750
EL8.1GC,Copper,2017,5.4,ug/L,Acceptable level,750
EL8.1GC,Copper,2017,2.5,ug/L,Acceptable level,750
EL8.1GC,Copper,2017,2.8,ug/L,Acceptable level,750
EL8.1GC,Copper,2017,2.3,ug/L,Acceptable level,750
EL8.1GC,Copper,2019,2.5,ug/L,Acceptable level,750
EL8.1GC,Copper,2019,2,ug/L,Acceptable level,750
EL8.1GC,Copper,2019,2.2,ug/L,Acceptable level,750
EL8.1GC,Copper,2019,3.3,ug/L,Acceptable level,750
EL8.1GC,Copper,2019,3.7,ug/L,Acceptable level,750
EL8.1GC,Copper,2019,2.4,ug/L,Acceptable level,750
EL8.1GC,Copper,2019,2.1,ug/L,Acceptable level,750
EL8.1GC,Copper,2019,4.5,ug/L,Acceptable level,750
EL8.1GC,Copper,2019,5.4,ug/L,Acceptable level,750
EL8.1GC,Copper,2019,2.4,ug/L,Acceptable level,750
EL8.1GC,Copper,2019,2.5,ug/L,Acceptable level,750
EL8.1GC,Copper,2019,1.7,ug/L,Acceptable level,750
EL8.1GC,Copper,2019,2.6,ug/L,Acceptable level,750
EL8.1GC,Copper,2019,2.7,ug/L,Acceptable level,750
EL8.1GC,Copper,2021,3.1,ug/L,Acceptable level,750
EL8.1GC,Copper,2021,3.5,ug/L,Acceptable level,750
EL8.1GC,Copper,2021,3.02,ug/L,Acceptable level,750
EL8.1GC,Copper,2021,3.6,ug/L,Acceptable level,750
EL8.1GC,Copper,2021,2.3,ug/L,Acceptable level,750
EL8.1GC,Copper,2021,3.2,ug/L,Acceptable level,750
EL8.1GC,Copper,2021,2.8,ug/L,Acceptable level,750
EL8.1GC,Copper,2021,4,ug/L,Acceptable level,750
EL8.1GC,Copper,2021,2.3,ug/L,Acceptable level,750
EL8.1GC,Copper,2021,2.8,ug/L,Acceptable level,750
EL8.1GC,Copper,2021,3.7,ug/L,Acceptable level,750
EL8.1GC,Copper,2021,1.75,ug/L,Acceptable level,750
EL8.1GC,Copper,2021,1.62,ug/L,Acceptable level,750
EL8.5SEC,Copper,2016,3,ug/L,Acceptable level,750
EL8.5SEC,Copper,2016,2.3,ug/L,Acceptable level,750
EL8.5SEC,Copper,2016,10.9,ug/L,Acceptable level,750
EL8.5SEC,Copper,2016,5.5,ug/L,Acceptable level,750
EL8.5SEC,Copper,2016,1.9,ug/L,Acceptable level,750
